origintime,longitude,latitude,depth,magnitude
2020-02-2804:36:23.017,178.2285919,-37.07739639,33,3.786035367
2020-05-1408:54:45.197,176.2267456,-40.39722061,20.74896622,3.787254248
2019-11-2307:47:41.617,-178.8202667,-35.61619186,12,3.787812172
2020-01-2112:46:17.171,178.9595184,-34.67555618,204.4831085,3.788236282
2020-04-2618:06:19.530,179.2173767,-33.15298462,359.6274719,3.788815392
2019-09-2512:04:31.383,179.9477692,-35.33320236,5,3.789468216
2019-07-1606:20:56.035,173.259903,-40.42080688,139.7865448,3.790012204
2019-11-2006:06:12.039,179.9092102,-35.82997513,128.8161163,3.791879722
2020-01-1506:31:07.558,179.3807526,-34.47716522,265.996521,3.791884046
2019-07-0409:26:30.036,166.0365143,-47.23394775,5,3.79570031
2020-02-1712:16:41.556,176.3466187,-38.00074387,138.9559326,3.797594649
2019-11-3015:50:55.495,178.259613,-32.37739182,380.2243347,3.801002807
2020-05-3021:53:56.245,174.927948,-40.46060562,27.21606827,3.802766115
2019-12-2712:58:34.602,-179.6115723,-34.19102478,215.4160919,3.802988539
2019-11-2816:43:45.194,179.2894897,-32.74880981,340.9708557,3.803239393
2019-12-1220:21:25.246,176.1103058,-39.2651329,42.00297546,3.804891041
2020-03-3023:13:09.644,-179.8050385,-35.12569427,12,3.805432185
2020-04-3016:28:36.867,179.4597778,-32.91805649,280.4828796,3.806149875
2020-02-1314:35:56.168,173.7506409,-40.08209229,153.5236206,3.80653479
2019-08-0718:38:38.936,-179.8053741,-34.17016602,331.6075439,3.806896077
2019-08-2502:17:25.402,177.1615448,-36.79536819,211.0667572,3.807123265
2020-05-2708:09:52.649,176.0158386,-35.67920303,400,3.809167243
2020-01-1710:44:59.859,-178.9107971,-33.69859314,237.9909973,3.811152627
2019-12-1114:38:56.135,179.4897156,-34.01339722,301.1458435,3.811571087
2020-01-0700:06:00.811,-179.5380249,-34.71981049,12,3.813994952
2019-10-1211:10:41.954,179.5660858,-33.23282242,339.1028137,3.814192467
2019-12-2123:07:06.617,179.6032715,-34.70166016,456.3321533,3.81506164
2020-01-2204:40:47.644,178.1481628,-35.60206223,5,3.819164258
2019-10-1215:06:49.814,177.2799683,-36.47809601,5,3.819167476
2019-11-2722:45:27.202,-179.1116028,-35.37629318,12,3.820036164
2020-05-3015:57:08.006,-178.8343964,-33.31927872,33,3.821775763
2020-01-1717:44:34.352,177.6770325,-32.92726517,431.4027405,3.821824451
2019-11-2500:03:49.686,178.9644165,-35.14619827,251.208252,3.822561725
2019-08-0810:17:29.752,177.0424194,-36.92779922,194.6290588,3.824926901
2020-01-1013:47:15.249,179.556427,-33.28297043,348.7123718,3.825353514
2020-03-1514:33:46.414,179.5886536,-32.67721558,403.0292664,3.827024899
2019-06-1904:00:19.747,-179.4570618,-35.61404419,12,3.827685363
2020-05-2705:53:27.245,174.9833069,-40.46808243,31.14642143,3.827906102
2019-07-1819:56:35.169,170.2742004,-44.03120804,5,3.828637339
2020-01-0902:53:49.148,179.5426636,-33.96463013,270.250946,3.829202293
2020-04-0302:21:59.738,-178.8789062,-35.34960556,33,3.829374083
2020-03-0304:52:43.751,179.7642822,-33.60556412,307.2076721,3.830690599
2020-05-2119:34:16.998,178.9251556,-35.69281387,182.3833313,3.830859265
2020-04-0222:57:52.951,-179.7577362,-34.4486618,12,3.831074928
2019-07-0609:12:45.143,175.8768921,-38.81238556,9.486784935,3.832752495
2020-04-0114:46:48.343,179.0865631,-35.52041626,12,3.832959889
2020-02-2010:56:42.865,-179.2970428,-33.92221069,33,3.833618759
2020-04-0416:19:53.109,178.2880249,-35.92691422,190.4698639,3.835512705
2020-05-0821:42:04.192,179.6823273,-33.06673431,391.3958435,3.83671651
2019-12-2010:14:08.433,174.9454193,-40.16360855,20.56265259,3.838511477
2020-01-2621:42:47.353,-179.2720795,-35.50066376,33,3.838774796
2020-04-1602:28:28.343,-179.9467163,-33.58992767,412.6685791,3.841171217
2020-01-0713:22:26.582,176.0560455,-40.9864006,23.87366867,3.841560986
2020-02-1112:34:21.319,-179.0317841,-34.78202438,5,3.847123613
2020-04-0114:33:28.958,179.0097809,-35.1187706,12,3.849145774
2020-05-2005:22:49.349,179.4906616,-35.26583481,147.2303772,3.849524097
2019-06-1016:48:17.699,168.1484985,-44.33384705,5,3.852199814
2019-07-1806:31:48.095,179.0373383,-37.2154808,12,3.855080422
2019-06-0815:33:37.213,168.1341095,-44.33418655,5,3.855758228
2019-08-1101:38:06.075,-179.1904602,-36.96677017,33,3.856931943
2019-07-0612:28:31.398,178.9316711,-37.18627548,12,3.857710841
2020-01-0914:32:12.468,179.7706451,-36.43553543,131.6870117,3.859200622
2020-03-1815:24:37.133,176.2291565,-40.39068985,22.02599525,3.860101968
2020-02-2417:24:48.253,177.8063507,-38.90248871,28.49081993,3.860595754
2020-01-3013:13:22.631,-179.8484039,-35.98401642,33,3.86390212
2020-04-3013:43:13.879,178.9420929,-32.70626831,12,3.865343304
2020-02-0314:11:01.799,172.8197937,-42.77607727,8.321411133,3.865821123
2019-06-0815:35:44.640,168.0996704,-44.33569717,5,3.866368652
2019-09-2113:44:31.783,-179.4143066,-33.66072464,12,3.867207296
2019-07-2618:53:20.424,179.2876282,-32.40789032,419.4917908,3.867353277
2020-05-0321:20:05.695,177.4310455,-37.05649948,142.3958588,3.868527983
2019-06-0219:15:43.938,175.8371887,-38.31442642,187.0832825,3.868952882
2019-12-1014:48:40.972,173.7749329,-42.26084137,12.42042542,3.869994476
2019-07-3115:20:23.948,171.5951843,-42.86336517,4.109198093,3.871602423
2019-06-1509:42:36.310,176.3807068,-38.07642365,153.7880707,3.875196435
2020-04-0120:22:35.127,-178.5537109,-35.80494308,12,3.876273507
2019-06-2522:29:27.783,-179.0006866,-34.32415009,33,3.87647329
2020-03-1601:39:41.905,179.363266,-34.49484253,196.5106354,3.877825501
2019-08-2906:17:43.566,179.8396301,-35.16225815,12,3.878031202
2019-11-1101:15:23.936,178.278595,-35.723629,182.3659363,3.880365532
2019-07-2112:28:29.547,178.8445282,-34.85941696,12,3.881185503
2019-12-1819:48:39.245,178.4897614,-34.34702682,231.6497192,3.882832917
2020-01-2516:40:12.908,-179.2876892,-35.37016678,12,3.885093634
2019-12-3112:44:34.276,-178.5150452,-33.72776031,12,3.887022562
2020-03-1612:08:10.620,167.4029083,-45.08398819,95.35316467,3.887030143
2019-06-2215:38:39.206,-179.1884003,-33.70515442,33,3.88736072
2019-07-2113:34:58.780,-178.7580872,-34.28563309,10,3.890904992
2020-03-1012:13:10.202,173.3580322,-40.59703827,142.7356567,3.891472877
2020-02-0512:46:27.289,179.8680115,-34.0537262,193.1437225,3.89160014
2020-05-1409:11:00.134,174.1258087,-39.60490417,192.9536896,3.893244017
2019-06-0422:38:49.008,179.745697,-35.48577499,242.5664215,3.898331929
2020-03-2513:48:26.041,175.589386,-40.23587036,34.94812775,3.898508111
2019-11-0910:58:21.925,179.3709564,-32.96794128,235.0725861,3.898648451
2019-07-2120:43:22.303,172.6222076,-43.5546608,5,3.900755846
2019-12-2005:27:16.659,176.1073608,-39.62674713,27.87270927,3.901270194
2020-01-2606:59:23.774,-179.4073944,-35.61945724,33,3.902676028
2019-12-2801:14:34.601,-179.5983582,-34.97941589,104.9813995,3.902983914
2019-08-3020:23:25.317,179.2011108,-34.63221741,225.0545654,3.903016327
2020-05-0307:33:47.384,177.0749054,-36.68030167,271.1574402,3.905313171
2020-01-1221:23:03.414,179.6436615,-37.03044128,12,3.906172938
2020-02-1611:11:32.446,-178.4799347,-34.4849472,12,3.907429427
2019-07-3006:56:01.394,166.2597504,-45.55567551,5,3.908176345
2019-06-1818:32:35.346,174.6269684,-39.77820969,121.0801086,3.909679218
2020-01-0105:22:48.072,-179.1471558,-35.09309006,12,3.912057086
2020-04-0204:20:27.549,-179.8157196,-34.3910408,348.2466736,3.91486104
2019-06-2220:41:42.265,175.8164673,-40.15044022,40.82603836,3.918217542
2020-05-2322:40:03.607,176.4853363,-37.55527115,203.5956268,3.918497503
2019-09-0918:08:40.417,175.815033,-38.20440674,203.1801605,3.919263968
2019-10-2802:54:32.417,-179.5922089,-34.71950912,33,3.920656895
2020-05-1914:13:53.197,-178.6396179,-35.46912003,408.9295349,3.921030096
2019-11-1112:56:42.122,178.0883942,-33.81845093,580.0093384,3.92360441
2019-10-2820:57:24.472,166.0170288,-46.22575378,11.91120625,3.928072874
2019-08-2309:25:53.853,-179.251358,-36.69426346,12,3.928295655
2019-07-1408:44:22.672,177.7199402,-36.83204269,148.1123657,3.929261806
2020-05-2519:04:07.311,174.9692535,-40.43343353,28.51028442,3.930274181
2019-07-0608:36:04.693,-179.9322052,-35.12636566,12,3.932571108
2020-05-2900:05:28.767,179.824173,-35.45302582,12,3.934500601
2020-01-2611:30:21.723,-179.202713,-35.67722321,33,3.935171679
2019-06-0619:47:44.874,175.5333405,-39.12973785,90.65556335,3.935504879
2020-02-0702:40:10.225,-178.9973297,-35.73091507,33,3.937900295
2019-06-1406:12:36.485,-179.9833374,-34.6838913,258.8502502,3.940719957
2019-06-1620:24:48.487,178.2121429,-35.86589813,15.40048218,3.941883441
2019-07-1307:44:35.003,176.12146,-40.26060486,30.83106422,3.942230282
2019-09-1404:19:05.432,167.6126251,-45.00539398,48.23582077,3.944811362
2020-01-0111:46:50.134,179.5896454,-34.53179932,255.6911774,3.94604668
2019-06-2616:03:33.405,178.8073425,-35.42615891,229.3101959,3.948070864
2019-08-0515:38:24.639,174.7417908,-41.47998428,40.05046844,3.948136465
2020-03-1323:12:41.855,170.004837,-44.08966064,5,3.949077601
2019-09-1708:26:03.590,-179.8454285,-34.13963699,292.4012146,3.950376294
2020-05-3008:44:40.851,174.8435364,-38.56638718,19.07406616,3.951546259
2019-12-0603:16:03.829,168.7641754,-44.10773468,3.712782383,3.95219988
2020-03-3116:58:49.454,-178.982132,-33.95363998,134.5690918,3.952450792
2019-12-1421:17:15.084,179.229599,-33.47358322,364.4862061,3.954060076
2019-10-0205:30:56.359,177.7704773,-39.10104752,22.89177513,3.954130852
2019-07-2918:12:11.329,174.9209747,-39.07055283,201.1750793,3.95508832
2019-11-0116:17:18.495,-179.1034241,-33.50064087,12,3.958700316
2020-05-0317:58:28.267,179.9776459,-35.30384064,161.6128693,3.959164665
2020-03-2511:42:12.660,-179.8078003,-35.42942047,165.1893311,3.961228731
2019-06-1316:28:36.770,-179.1078796,-36.30716705,146.7762909,3.96416163
2019-11-0514:50:38.414,-178.7400818,-33.6554451,33,3.964346314
2019-06-1010:26:34.456,168.1425781,-44.32087708,5,3.965350924
2019-09-2712:17:16.914,171.3608398,-42.70885086,9.588975906,3.966449024
2019-11-2219:11:10.198,-178.8976135,-35.50839233,12,3.967147938
2020-01-0502:08:57.958,179.6356506,-37.01352692,12,3.968288912
2019-06-1203:24:37.424,179.6870575,-33.91085052,12,3.975728868
2019-08-2205:00:31.093,179.4216461,-34.83028793,223.7982788,3.980130992
2020-02-1522:47:52.910,-179.2152405,-33.62545013,189.4625092,3.982100438
2019-06-2222:31:39.307,171.2418823,-43.02474213,5,3.982122583
2019-12-3115:17:39.715,-179.5058746,-33.22807312,12,3.982160989
2019-10-1118:57:39.977,179.5402985,-36.05452728,12,3.982213728
2019-10-2209:37:23.167,167.5062256,-45.05091858,78.51326752,3.982394808
2020-05-1417:39:09.844,174.3250427,-39.51272583,210.1716614,3.984380909
2019-06-2500:28:06.013,179.8972168,-33.89020538,292.4517822,3.984871111
2019-08-0615:44:58.040,165.6546173,-47.10129929,5,3.985132559
2020-04-3004:56:42.202,179.2197418,-34.4212532,241.8415833,3.986929538
2019-10-2519:19:29.298,174.4785309,-40.11385727,84.69509888,3.987135377
2020-04-2803:20:01.397,178.1631012,-35.78276062,153.5288849,3.988688358
2019-06-2107:10:55.399,179.4247894,-33.8213501,12,3.990186486
2019-09-0222:41:29.338,176.645752,-37.46006775,173.4677734,3.990211745
2019-06-2118:52:24.863,-178.4747009,-34.01520538,146.9728088,3.990391362
2019-06-2304:29:29.785,176.3899384,-38.32997131,4.48739481,3.991862413
2019-07-1001:10:44.268,-179.4585724,-33.67529297,327.277771,3.992090033
2019-10-0315:30:42.882,179.5965729,-34.84583282,257.6763611,3.992583873
2020-01-2609:58:38.911,-179.2754822,-35.66584015,33,3.992748874
2019-06-2211:12:29.034,179.40625,-33.79452133,12,3.993239583
2019-08-0218:14:10.355,173.7772064,-39.87598801,221.0875549,3.993933386
2020-05-2421:47:41.506,174.9532318,-40.44688797,30.16993904,3.995150291
2020-04-2600:16:09.798,-178.8477936,-34.25334549,33,4.002982979
2020-03-3003:18:53.908,-178.7283783,-34.41270447,12,4.00339711
2019-11-2508:56:23.617,-178.9899445,-33.52827454,202.0795898,4.003577114
2020-03-1212:12:14.092,179.0280304,-34.64724731,236.2431335,4.005084781
2019-09-0202:56:19.714,-179.8638916,-35.06233597,12,4.005808318
2019-08-0811:01:03.523,179.7363586,-32.51631927,432.5608826,4.007620241
2019-07-0408:31:47.387,168.6906281,-44.07594681,5,4.009422715
2019-07-2211:23:44.963,-179.0312805,-33.36267471,12,4.009625273
2019-12-3106:24:24.630,-178.2388153,-33.96924973,238.3532257,4.010575501
2020-01-1910:50:20.965,-179.3042755,-32.6807251,202.4189148,4.010621399
2019-09-0408:44:31.112,176.6810608,-38.0055542,127.3152237,4.010699892
2020-04-2417:44:04.105,179.3010406,-35.14352798,169.037323,4.011350905
2020-03-1405:25:46.833,179.2378693,-33.25933075,395.2568665,4.011459123
2019-10-1402:19:18.183,175.3936157,-39.61249161,57.39068985,4.013296766
2020-05-1110:26:56.828,179.0492401,-32.59272385,493.2653809,4.013321465
2020-03-1303:32:14.449,179.1257782,-34.55448151,223.4126587,4.015022907
2020-05-2420:47:23.474,174.9629059,-40.43526459,29.41569138,4.0201928
2020-01-0209:43:45.677,179.7368011,-40.26465225,33,4.020801983
2019-06-2210:50:50.852,179.3230286,-33.88491058,12,4.021079868
2020-01-2521:54:47.184,-179.2167969,-35.95994568,12,4.022321472
2019-09-1203:05:57.407,-179.2731323,-34.06093216,12,4.022523881
2020-02-0805:11:12.007,173.2393036,-40.52949142,148.9906158,4.022587249
2019-06-2905:46:28.521,-178.7597961,-34.25890732,33,4.024610341
2020-05-2203:20:08.898,177.3791809,-37.77299118,61.66767502,4.025355299
2019-08-2223:26:43.203,178.8837891,-35.31212234,214.4887085,4.025952218
2019-09-1400:30:11.552,-178.3974915,-33.79720688,12,4.027662086
2019-09-2209:58:54.135,174.8504791,-41.12363815,26.0302906,4.02766774
2019-12-3116:06:03.583,-178.5313568,-33.86592865,12,4.028141222
2020-01-2017:34:43.967,172.1526947,-43.56905746,3.928281784,4.02878598
2019-10-1315:45:24.303,-179.5289001,-33.37188339,298.1859131,4.029499956
2019-10-2409:00:57.859,167.4819489,-44.68238831,5,4.030422233
2019-06-1201:01:48.762,178.8291779,-34.92488861,254.1747742,4.030553566
2020-02-0107:16:31.256,-179.0281525,-35.29086685,33,4.031792267
2019-06-1312:01:54.838,179.5888367,-33.94541931,12,4.034987886
2020-03-2708:07:51.483,179.4238739,-32.92621613,357.809967,4.035127792
2020-05-0911:06:15.738,165.747879,-48.39876175,12,4.03731174
2020-01-0318:18:01.921,-179.0531158,-32.43820953,12,4.037357222
2020-05-2808:33:26.132,174.9727173,-40.45653915,29.86245728,4.039109914
2020-04-0510:19:05.217,178.980484,-37.03562927,12,4.039710374
2019-06-2119:35:19.310,179.5994873,-33.62742615,33,4.040239537
2019-07-1600:46:27.674,176.747345,-38.92720032,42.06837845,4.040316563
2019-11-2222:28:05.246,-178.6561279,-35.56190872,39.11994171,4.04044381
2019-10-0108:08:28.408,177.7687378,-39.11634445,21.12269402,4.040616573
2019-09-1105:33:05.953,178.838501,-33.07054138,351.0892029,4.042623919
2020-01-2120:41:59.838,179.3665314,-32.78070068,402.4893799,4.046116858
2020-01-3009:31:40.619,179.7337952,-33.51828003,33,4.046736382
2019-06-2919:40:16.364,179.8464355,-33.02893829,408.3335876,4.046879673
2019-10-2009:03:46.098,-179.3552246,-33.57290649,12,4.048157833
2020-02-0809:13:53.935,166.8884277,-45.36685562,12,4.049239527
2019-11-1310:45:41.360,-179.5582581,-33.43284225,133.2155914,4.049631682
2020-04-0223:56:21.548,177.8815308,-32.40405655,12,4.053353258
2020-01-1605:10:04.690,177.0723877,-37.60420609,5,4.056722638
2020-05-1714:40:04.007,-179.7616882,-33.70706558,301.398407,4.05688639
2019-07-2412:55:46.643,175.1098633,-40.57548904,28.24269485,4.064681976
2019-09-1604:57:30.485,174.6332703,-40.55786896,5,4.065339603
2020-04-1516:30:12.737,179.8548584,-32.79428101,417.2102966,4.065671862
2019-12-2615:03:01.731,-178.6560822,-34.49762344,33,4.065693517
2019-11-1204:18:49.845,167.4165955,-45.15254211,51.57278442,4.066752446
2020-02-1310:27:37.357,179.1397552,-32.68610001,334.1788025,4.067611989
2019-06-0405:53:52.543,178.5865479,-38.97436523,33.4019165,4.068300849
2019-12-1306:13:28.439,178.6679077,-35.23143005,183.9350281,4.069156821
2020-05-2922:56:34.882,174.4815979,-41.6162262,12,4.069428754
2019-07-1517:33:48.876,179.888855,-35.22251892,220.8844604,4.069627767
2020-01-2321:42:18.434,179.0656128,-33.22715759,492.7967834,4.069990318
2020-01-0123:02:26.255,-178.217392,-33.44267654,184.39534,4.070769272
2019-07-2912:51:42.576,-179.1330872,-33.09322357,355.7828064,4.074110716
2020-05-0910:26:25.581,179.5495605,-32.52323151,456.25,4.07779673
2019-12-2914:56:24.328,-178.2146301,-33.42075348,12,4.080605726
2020-05-1705:06:55.613,179.7142792,-36.09251404,5.395864487,4.081158404
2019-06-2618:17:42.489,179.3776245,-33.3247261,288.6806335,4.082506129
2020-01-2817:52:16.717,-179.3865356,-35.46041107,33,4.082644637
2019-11-1019:28:45.976,-178.8781891,-33.98726273,33,4.084697519
2020-03-2816:38:25.752,-178.8768463,-35.49200439,12,4.08578112
2019-08-0203:44:39.180,179.9921875,-34.7207222,100,4.086587269
2020-05-2115:37:02.389,-179.6601868,-32.62953568,400.5774841,4.0866618
2020-04-2210:01:33.285,-179.6737823,-32.4117775,253.3341064,4.090772205
2019-06-1015:26:42.044,179.4269867,-34.11188126,12,4.093586957
2020-04-0915:06:08.875,-178.5363007,-34.36085892,296.5152893,4.09433404
2020-05-3000:49:08.923,179.5397339,-33.20149612,231.8625183,4.094818333
2019-08-2800:19:06.488,165.790802,-48.18910599,12,4.094876629
2019-12-1809:21:47.559,179.688446,-32.37441254,451.4440918,4.096001604
2019-09-0607:25:28.664,177.6511078,-42.01377869,33,4.101386168
2019-08-1909:36:08.732,178.313446,-32.32077026,342.8358765,4.102898101
2019-12-1622:26:36.849,171.1756744,-36.25705338,33,4.104113656
2020-02-2019:09:11.715,179.9226837,-33.69282532,33,4.107330261
2019-06-1916:52:37.643,177.1486206,-37.55245972,5,4.107379891
2019-07-1311:38:54.192,-179.5949554,-33.92222977,12,4.107741287
2019-10-0616:21:46.324,179.9942474,-32.59289551,296.1337891,4.111423921
2020-02-2214:01:49.875,179.4470215,-32.3788681,168.473587,4.111527432
2020-03-0905:00:49.391,179.6468811,-36.4128952,12,4.113029594
2019-09-0722:41:59.431,179.4667358,-34.46389771,258.4403076,4.117377546
2019-07-2012:34:27.535,179.9284668,-35.26659393,12,4.117517655
2019-11-1914:09:57.116,-179.1103058,-33.92694473,12,4.117521234
2019-12-1817:38:24.300,179.2852936,-33.01504898,374.0331116,4.118211187
2020-02-1114:08:17.076,177.7348785,-36.5933342,182.8807373,4.122956976
2020-01-0616:02:24.635,-179.5856476,-35.51823425,12,4.124961552
2020-03-1304:59:57.476,173.5354614,-40.27582169,160.1647339,4.134463207
2020-03-3023:04:41.337,-179.635788,-35.09401703,12,4.134935953
2020-01-2711:45:04.409,165.8305206,-47.42127609,33,4.136914052
2019-11-0805:59:31.198,174.7407684,-40.6377182,16.59485626,4.137775799
2019-06-2309:01:00.521,-178.8933716,-33.50258636,33,4.143040832
2020-02-1417:58:33.957,165.5693665,-47.55271149,5,4.145003814
2019-08-1106:02:00.099,-179.881897,-34.27437973,12,4.145606252
2019-07-1805:48:14.668,178.9768066,-37.20698547,13.30090427,4.14898914
2020-01-2603:01:33.479,-179.2236786,-35.68693542,33,4.14927204
2019-12-2411:14:27.449,-178.8421936,-33.42345047,189.7696228,4.150392897
2020-02-1008:52:48.861,179.9198914,-34.04096985,178.3873291,4.154651776
2019-12-0810:52:53.590,174.3623199,-41.63700104,9.677827835,4.155399073
2020-03-2409:33:12.970,-178.6960754,-32.56783676,426.9110107,4.156231114
2019-06-2802:53:17.200,174.8062897,-39.22096252,21.32344818,4.159328793
2020-05-1501:25:53.661,167.345047,-45.32110214,53.23958206,4.163437834
2019-12-3109:32:50.482,-179.5822296,-33.01870728,12,4.168838916
2019-11-0620:20:50.904,-179.5907898,-35.06462479,192.2062378,4.168843615
2019-12-1418:12:03.086,179.5066528,-32.52306366,440.1654053,4.170592769
2020-01-2923:44:36.271,-179.118927,-35.37607574,33,4.170749895
2020-02-1402:17:17.468,179.7046661,-33.84410477,12,4.17080406
2020-04-1706:16:44.616,176.4299622,-38.85265732,62.81946945,4.171860938
2019-06-2707:10:40.293,179.1309967,-37.15738678,12,4.171892727
2019-06-2122:19:20.494,177.147583,-37.54595947,5,4.172323438
2019-12-0707:50:37.654,-178.1660156,-32.51665115,129.1582336,4.172904695
2020-03-0221:27:32.471,-179.9471588,-32.88084412,328.0397949,4.174711196
2020-02-2821:03:16.721,165.9718933,-47.87105942,12,4.175035641
2019-07-1811:58:34.871,-179.1601715,-36.72473526,24.1541214,4.176313341
2019-06-2801:00:33.026,174.9033661,-39.05731964,189.9603882,4.18062088
2020-05-2214:04:14.573,179.0715027,-32.51794815,366.5872192,4.181477707
2020-03-2014:41:25.854,-178.5386963,-34.23334503,33,4.181731475
2019-11-1912:52:32.485,-178.2855682,-32.60553741,12,4.182251507
2019-08-0714:58:08.971,179.7963409,-33.71263504,334.307312,4.182924064
2020-04-3011:38:19.219,-178.6729584,-33.33700943,0,4.184120521
2019-06-1816:20:01.319,-178.6777039,-33.83388519,33,4.186495949
2019-11-0101:30:30.817,173.3077393,-40.37272263,176.2361298,4.186564512
2019-11-2910:49:10.701,-178.8194427,-32.33635712,210.264679,4.187620236
2020-01-2910:14:50.283,-178.9824982,-34.14235306,196.0219879,4.187997564
2019-09-0317:22:34.894,-178.8341827,-34.12282944,123.987793,4.188852937
2019-06-2006:43:28.088,-179.1539459,-33.39104462,33,4.189183096
2020-03-0712:31:47.933,-178.639679,-33.89821625,12,4.189370676
2020-02-2202:08:03.160,179.7583313,-32.47520065,401.2206726,4.189544114
2019-09-0620:49:08.215,177.1554871,-36.67219543,235.7509155,4.190311916
2020-05-1922:40:49.480,167.5540924,-44.98662186,66.53932953,4.19048617
2020-01-0200:55:41.472,-177.9314423,-33.73935699,252.6190338,4.194148115
2019-10-0210:05:22.845,177.7823334,-39.08983994,22.32650375,4.194973218
2020-03-0220:44:04.699,179.2220459,-32.70718765,213.942688,4.198278812
2019-10-2216:58:59.664,-179.9060974,-35.33153915,162.7771301,4.205230248
2019-12-2922:57:39.589,-178.0076141,-33.25136185,33,4.206827159
2020-04-2811:31:27.792,-179.6019897,-33.48252869,156.4706421,4.209586259
2020-01-1620:12:37.032,165.6164703,-47.10825729,5,4.211947978
2019-06-2109:11:35.111,179.6701202,-33.77605438,12,4.212801483
2019-10-2914:30:52.109,166.1066437,-46.17212296,12,4.213078992
2019-07-0618:04:12.560,-178.0412903,-33.32952881,12,4.217784361
2020-03-1522:57:05.457,174.2471771,-39.79679489,144.3436584,4.218680767
2019-11-2415:51:28.103,-178.8883057,-35.51995087,12,4.218921878
2019-07-1613:17:37.602,167.2641449,-45.39792633,63.21192169,4.219065797
2020-05-0919:58:22.331,177.0489349,-37.31158447,173.6273956,4.21931784
2020-03-1906:45:26.030,-178.4847412,-32.52457047,216.0491028,4.220687295
2019-07-0622:54:14.283,-178.3033295,-33.09925461,12,4.220797549
2019-10-0109:52:17.908,177.7780762,-39.09909439,24.08633995,4.222536269
2019-07-0107:32:20.945,-178.4593964,-33.79794693,12,4.223832405
2019-10-1905:08:15.320,-179.7217255,-33.7816658,33,4.224525023
2019-07-1207:15:40.980,-178.3313141,-32.29279327,12,4.224886009
2020-01-1611:31:44.660,174.9125214,-40.69461441,29.16405487,4.225283304
2019-11-2514:19:29.277,179.5679932,-32.63789368,317.0785522,4.225936567
2020-02-1210:47:15.915,-179.9019623,-36.12088013,137.6125641,4.228204873
2019-11-1108:49:32.301,172.936676,-41.27619934,98.38891602,4.230746137
2019-11-2018:03:12.090,176.9113312,-37.16844177,192.4349823,4.234415345
2020-05-0515:11:33.365,-179.0421143,-33.77064896,12,4.235660239
2019-11-1019:28:15.889,-179.6129456,-33.48258209,33,4.241518024
2020-01-0320:30:28.817,-179.1548767,-34.4553299,12,4.241703576
2020-02-1505:56:58.383,178.692749,-35.22458267,233.5095215,4.24226413
2019-06-2719:03:00.085,174.1324005,-41.70804596,11.66279984,4.244939908
2020-03-1913:05:06.424,179.4116516,-35.16758347,152.558609,4.246349317
2019-06-0400:31:25.783,178.1707153,-36.78953171,12,4.246876125
2019-12-2904:47:50.872,-179.9314728,-32.77508163,12,4.2469727
2019-06-1807:24:28.069,-178.5258331,-33.504776,33,4.248515601
2019-12-2712:38:22.673,179.526474,-33.97775269,177.9655457,4.25185141
2020-03-1807:11:15.040,179.3379059,-33.59458923,300,4.255615384
2019-12-0503:54:50.475,-179.9606171,-32.45251465,12,4.256178798
2020-01-1915:59:26.075,164.550415,-48.71969223,12,4.256635332
2020-01-1515:26:00.014,-178.9321899,-33.54089737,12,4.257022212
2019-06-1903:45:12.223,-178.8932037,-32.79679489,33,4.258666648
2020-03-0719:58:57.057,-178.5655823,-33.96360016,100,4.263070309
2019-09-0302:36:07.679,178.0196686,-35.98728943,224.053833,4.26338636
2019-06-0303:08:31.218,177.8106689,-36.11442566,213.6180573,4.266536332
2019-11-3014:56:11.982,171.5506592,-43.60482788,6.30724287,4.266923399
2019-10-2810:47:21.145,165.8818817,-47.35858154,5,4.267483217
2020-05-0810:37:00.448,-179.8234863,-33.3216629,206.8319244,4.268400137
2019-07-0922:40:32.231,179.441391,-33.79598618,12,4.269106857
2019-06-3013:59:38.276,-178.2828674,-34.92162704,12,4.269296955
2020-04-1521:43:18.570,-179.9390869,-35.12146759,12,4.270314322
2019-09-2002:22:08.869,-178.9896088,-33.48257446,12,4.271228734
2019-07-2021:45:10.676,-179.5743103,-33.35687637,308.9813538,4.271361873
2019-11-0612:52:12.978,-178.4338379,-32.37382126,179.5380402,4.271567402
2020-03-2919:02:26.781,-178.686615,-33.67594528,33,4.273111835
2020-04-1604:19:57.808,-179.7870178,-35.11500931,33,4.273839152
2020-04-0819:49:16.924,172.4997711,-43.61581802,5.478522778,4.278320895
2020-02-1315:57:17.067,174.2716064,-41.64831161,10.64996719,4.280005043
2019-06-1904:29:25.021,-179.2767639,-33.62279129,33,4.280367854
2019-07-0306:05:33.207,-178.0308228,-32.80713654,536.7666016,4.280553119
2019-09-2010:01:09.429,-179.6684418,-33.41878128,12,4.283269731
2019-06-2203:06:54.102,179.3757324,-33.72188568,12,4.285201373
2020-02-2423:11:00.524,-179.663559,-33.4229126,33,4.285753055
2020-03-0813:57:00.877,176.0153809,-37.99868393,187.6173096,4.285949163
2020-02-0713:21:57.117,-179.2960815,-32.4046936,307.7005005,4.28620796
2019-08-1907:28:47.250,175.9224854,-40.55199051,22.2801075,4.289126245
2019-06-2201:08:26.691,177.1501923,-37.53965759,5,4.289219925
2019-06-0607:39:04.884,179.1134033,-34.9487114,274.2701111,4.290917197
